name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"25740, mexico",2021-12-31T00:00:00,20.6,20.6,14.8,68.9,0.0,0.0,,0.0,0.0,3.7,3.4,288.8,1010.7,90.8,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T01:00:00,20.4,20.4,14.7,69.2,0.0,0.0,,0.0,0.0,4.6,4.2,278.8,1010.3,81.9,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-31T02:00:00,20.3,20.3,14.6,69.6,0.0,0.0,,0.0,0.0,5.4,5.0,268.9,1010.0,73.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-31T03:00:00,19.8,19.8,14.4,71.2,0.0,0.0,,0.0,0.0,4.1,3.7,282.6,1010.0,82.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-31T04:00:00,19.3,19.3,14.4,72.8,0.0,0.0,,0.0,0.0,2.8,2.4,296.2,1010.0,91.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T05:00:00,18.9,18.9,14.3,74.4,0.0,0.0,,0.0,0.0,1.4,1.1,309.9,1010.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T06:00:00,19.5,19.5,14.3,71.8,0.0,0.0,,0.0,0.0,1.6,1.3,207.7,1010.7,90.5,24.1,12.3,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T07:00:00,20.1,20.1,14.3,69.1,0.0,0.0,,0.0,0.0,1.7,1.6,105.6,1011.3,80.9,24.1,24.7,0.1,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-31T08:00:00,20.7,20.7,14.3,66.5,0.0,0.0,,0.0,0.0,1.8,1.8,3.4,1012.0,71.4,24.1,37.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-31T09:00:00,22.1,22.1,14.2,61.2,0.0,0.0,,0.0,0.0,2.5,2.3,18.8,1011.7,80.9,24.1,105.7,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-31T10:00:00,23.5,23.5,14.1,55.8,0.0,0.0,,0.0,0.0,3.2,2.8,34.3,1011.3,90.5,24.1,174.3,0.6,2.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T11:00:00,25.0,25.0,14.1,50.5,0.0,0.0,,0.0,0.0,4.0,3.2,49.7,1011.0,100.0,24.1,243.0,0.9,2.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-31T12:00:00,25.9,25.9,13.8,47.3,0.0,0.0,,0.0,0.0,4.2,4.9,46.5,1009.7,100.0,24.1,321.3,1.2,3.0,3.0,Overcast,cloudy,
"25740, mexico",2021-12-31T13:00:00,26.8,26.9,13.6,44.2,0.0,0.0,,0.0,0.0,4.4,6.6,43.3,1008.3,100.0,24.1,399.7,1.4,4.0,5.0,Overcast,cloudy,
"25740, mexico",2021-12-31T14:00:00,27.8,27.5,13.4,41.0,0.0,0.0,,0.0,0.0,4.7,8.3,40.1,1007.0,100.0,24.1,478.0,1.7,5.0,5.0,Overcast,cloudy,
"25740, mexico",2021-12-31T15:00:00,26.6,26.6,13.5,44.5,0.0,0.0,,0.0,0.0,4.1,6.5,35.4,1007.0,99.7,24.1,417.7,1.5,4.0,5.0,Overcast,cloudy,
"25740, mexico",2021-12-31T16:00:00,25.5,25.5,13.6,47.9,0.0,0.0,,0.0,0.0,3.5,4.7,30.7,1007.0,99.4,24.1,357.3,1.3,4.0,5.0,Overcast,cloudy,
"25740, mexico",2021-12-31T17:00:00,24.4,24.4,13.8,51.4,0.0,0.0,,0.0,0.0,2.9,2.9,26.0,1007.0,99.1,24.1,297.0,1.1,3.0,5.0,Overcast,cloudy,
"25740, mexico",2021-12-31T18:00:00,23.4,23.4,13.7,54.4,0.0,4.8,,0.0,0.0,2.2,1.9,114.1,1007.3,67.7,24.1,198.0,0.7,2.0,5.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-31T19:00:00,22.4,22.4,13.6,57.4,0.0,4.8,,0.0,0.0,1.4,1.0,202.2,1007.7,36.4,24.1,99.0,0.4,1.0,3.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-31T20:00:00,21.5,21.5,13.5,60.4,0.0,4.8,,0.0,0.0,0.7,0.0,290.3,1008.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-31T21:00:00,21.1,21.1,13.3,61.1,0.0,4.8,,0.0,0.0,1.9,1.4,267.7,1008.0,11.9,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-31T22:00:00,20.7,20.7,13.1,61.8,0.0,4.8,,0.0,0.0,3.1,2.9,245.2,1008.0,18.8,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-31T23:00:00,20.4,20.4,13.0,62.5,0.0,4.8,,0.0,0.0,4.3,4.3,222.6,1008.0,25.7,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T00:00:00,20.0,20.0,12.3,60.9,0.0,0.0,,0.0,0.0,4.2,4.2,214.3,1008.0,49.7,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T01:00:00,19.7,19.7,11.6,59.3,0.0,0.0,,0.0,0.0,4.1,4.1,205.9,1008.0,73.6,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T02:00:00,19.4,19.4,10.9,57.7,0.0,0.0,,0.0,0.0,4.0,4.0,197.6,1008.0,97.6,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T03:00:00,19.2,19.2,9.6,53.6,0.0,0.0,,0.0,0.0,4.6,4.6,203.6,1008.0,66.9,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T04:00:00,19.1,19.1,8.3,49.5,0.0,0.0,,0.0,0.0,5.2,5.2,209.6,1008.0,36.3,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T05:00:00,19.0,19.0,7.0,45.4,0.0,0.0,,0.0,0.0,5.8,5.8,215.6,1008.0,5.6,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-01T06:00:00,20.3,20.3,5.8,39.5,0.0,4.8,,0.0,0.0,6.6,6.6,226.1,1008.7,36.9,24.1,13.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T07:00:00,21.6,21.6,4.6,33.6,0.0,4.8,,0.0,0.0,7.4,7.4,236.7,1009.3,68.1,24.1,26.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T08:00:00,23.0,23.0,3.5,27.7,0.0,4.8,,0.0,0.0,8.3,8.3,247.2,1010.0,99.4,24.1,39.0,0.1,0.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T09:00:00,25.1,25.1,3.2,24.5,0.0,4.8,,0.0,0.0,8.4,7.3,261.8,1009.7,78.3,24.1,107.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T10:00:00,27.2,26.2,2.9,21.2,0.0,4.8,,0.0,0.0,8.5,6.4,276.4,1009.3,57.3,24.1,175.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T11:00:00,29.3,27.6,2.7,18.0,0.0,4.8,,0.0,0.0,8.6,5.4,291.0,1009.0,36.2,24.1,243.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T12:00:00,30.0,28.2,2.5,17.0,0.0,4.8,,0.0,0.0,8.8,6.4,309.8,1008.3,57.5,24.1,355.7,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T13:00:00,30.8,28.8,2.3,16.1,0.0,4.8,,0.0,0.0,8.9,7.3,328.5,1007.7,78.7,24.1,468.3,1.7,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T14:00:00,31.6,29.4,2.1,15.1,0.0,4.8,,0.0,0.0,9.0,8.3,347.3,1007.0,100.0,24.1,581.0,2.1,6.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T15:00:00,30.1,28.2,2.4,17.1,0.0,4.8,,0.0,0.0,10.0,9.4,257.5,1007.0,100.0,24.1,519.0,1.9,5.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T16:00:00,28.6,27.1,2.7,19.0,0.0,4.8,,0.0,0.0,10.9,10.4,167.7,1007.0,100.0,24.1,457.0,1.6,5.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T17:00:00,27.1,26.1,3.1,21.0,0.0,4.8,,0.0,0.0,11.9,11.5,77.9,1007.0,100.0,24.1,395.0,1.4,4.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-01T18:00:00,25.7,25.7,4.4,26.1,0.0,0.0,,0.0,0.0,8.6,8.3,62.2,1007.7,72.2,24.1,263.3,0.9,3.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-01T19:00:00,24.3,24.3,5.8,31.1,0.0,0.0,,0.0,0.0,5.4,5.0,46.5,1008.3,44.3,24.1,131.7,0.5,1.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-01T20:00:00,22.9,22.9,7.2,36.2,0.0,0.0,,0.0,0.0,2.2,1.8,30.8,1009.0,16.5,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-01T21:00:00,22.3,22.3,7.8,39.1,0.0,0.0,,0.0,0.0,2.2,1.9,86.5,1009.3,17.9,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-01T22:00:00,21.8,21.8,8.4,42.1,0.0,0.0,,0.0,0.0,2.2,2.0,142.3,1009.7,19.4,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-01T23:00:00,21.3,21.3,9.0,45.0,0.0,0.0,,0.0,0.0,2.2,2.2,198.0,1010.0,20.8,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T00:00:00,21.1,21.1,8.9,45.1,0.0,0.0,,0.0,0.0,3.0,2.9,206.2,1009.7,47.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T01:00:00,21.0,21.0,8.8,45.3,0.0,0.0,,0.0,0.0,3.8,3.6,214.3,1009.3,73.5,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T02:00:00,20.9,20.9,8.8,45.4,0.0,0.0,,0.0,0.0,4.7,4.3,222.5,1009.0,99.8,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-02T03:00:00,20.5,20.5,8.6,46.2,0.0,0.0,,0.0,0.0,3.5,3.1,205.0,1009.3,73.0,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T04:00:00,20.1,20.1,8.5,47.1,0.0,0.0,,0.0,0.0,2.3,1.9,187.5,1009.7,46.3,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T05:00:00,19.7,19.7,8.4,47.9,0.0,0.0,,0.0,0.0,1.1,0.7,170.0,1010.0,19.5,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-02T06:00:00,21.0,21.0,8.5,44.8,0.0,0.0,,0.0,0.0,1.2,1.0,123.6,1010.3,14.8,24.1,13.3,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-02T07:00:00,22.3,22.3,8.6,41.8,0.0,0.0,,0.0,0.0,1.3,1.2,77.2,1010.7,10.0,24.1,26.7,0.1,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-02T08:00:00,23.6,23.6,8.8,38.7,0.0,0.0,,0.0,0.0,1.4,1.4,30.8,1011.0,5.3,24.1,40.0,0.1,0.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-02T09:00:00,24.9,24.9,8.7,35.9,0.0,0.0,,0.0,0.0,1.8,2.6,31.5,1011.0,5.2,24.1,110.7,0.4,1.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-02T10:00:00,26.2,26.2,8.6,33.0,0.0,0.0,,0.0,0.0,2.2,3.8,32.3,1011.0,5.1,24.1,181.3,0.7,2.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-02T11:00:00,27.5,26.7,8.6,30.2,0.0,0.0,,0.0,0.0,2.5,5.0,33.0,1011.0,5.0,24.1,252.0,0.9,3.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-02T12:00:00,28.2,27.2,8.5,28.7,0.0,9.5,,0.0,0.0,4.0,6.5,39.5,1010.0,26.4,24.1,369.7,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T13:00:00,29.0,27.7,8.4,27.2,0.0,9.5,,0.0,0.0,5.4,7.9,45.9,1009.0,47.9,24.1,487.3,1.8,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T14:00:00,29.8,28.3,8.4,25.7,0.0,9.5,,0.0,0.0,6.8,9.4,52.4,1008.0,69.3,24.1,605.0,2.2,6.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T15:00:00,28.7,27.6,9.3,29.9,0.0,9.5,,0.0,0.0,9.0,10.6,43.4,1008.0,79.5,24.1,540.7,1.9,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T16:00:00,27.6,27.0,10.3,34.0,0.0,9.5,,0.0,0.0,11.2,11.8,34.5,1008.0,89.8,24.1,476.3,1.7,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T17:00:00,26.5,26.5,11.3,38.2,0.0,9.5,,0.0,0.0,13.3,13.0,25.5,1008.0,100.0,24.1,412.0,1.5,4.0,10.0,Overcast,cloudy,
"25740, mexico",2022-01-02T18:00:00,25.1,25.1,12.1,45.0,0.0,4.8,,0.0,0.0,9.1,8.8,116.7,1008.7,68.4,24.1,274.7,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-02T19:00:00,23.7,23.7,13.0,51.7,0.0,4.8,,0.0,0.0,4.9,4.6,207.8,1009.3,36.9,24.1,137.3,0.5,1.0,3.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T20:00:00,22.4,22.4,13.9,58.5,0.0,4.8,,0.0,0.0,0.7,0.4,299.0,1010.0,5.3,24.1,0.0,0.0,0.0,5.0,Clear,clear-night,
"25740, mexico",2022-01-02T21:00:00,22.1,22.1,13.9,59.5,0.0,4.8,,0.0,0.0,3.2,2.9,300.4,1010.0,13.4,24.1,0.0,0.0,0.0,3.0,Clear,clear-night,
"25740, mexico",2022-01-02T22:00:00,21.9,21.9,13.9,60.5,0.0,4.8,,0.0,0.0,5.8,5.4,301.9,1010.0,21.6,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-02T23:00:00,21.7,21.7,14.0,61.5,0.0,4.8,,0.0,0.0,8.3,7.9,303.3,1010.0,29.7,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-03T00:00:00,21.1,21.1,14.2,64.6,0.0,0.0,,0.0,0.0,7.6,7.2,310.5,1009.7,21.3,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-03T01:00:00,20.6,20.6,14.4,67.7,0.0,0.0,,0.0,0.0,6.8,6.5,317.7,1009.3,12.9,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T02:00:00,20.1,20.1,14.7,70.8,0.0,0.0,,0.0,0.0,6.1,5.8,324.9,1009.0,4.5,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T03:00:00,19.4,19.4,14.8,74.7,0.0,0.0,,0.0,0.0,6.1,5.8,333.8,1009.3,4.7,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T04:00:00,18.8,18.8,15.0,78.5,0.0,0.0,,0.0,0.0,6.1,5.8,342.8,1009.7,4.8,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T05:00:00,18.2,18.2,15.2,82.4,0.0,0.0,,0.0,0.0,6.1,5.8,351.7,1010.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T06:00:00,18.8,18.8,15.3,80.2,0.0,0.0,,0.0,0.0,4.3,4.1,257.3,1010.3,5.0,24.1,13.3,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T07:00:00,19.4,19.4,15.5,78.0,0.0,0.0,,0.0,0.0,2.5,2.4,163.0,1010.7,5.0,24.1,26.7,0.1,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-03T08:00:00,20.1,20.1,15.7,75.8,0.0,0.0,,0.0,0.0,0.7,0.7,68.6,1011.0,5.0,24.1,40.0,0.1,0.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-03T09:00:00,21.8,21.8,15.0,66.6,0.0,0.0,,0.0,0.0,2.6,1.0,124.2,1010.3,30.6,24.1,109.7,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T10:00:00,23.6,23.6,14.3,57.4,0.0,0.0,,0.0,0.0,4.6,1.2,179.8,1009.7,56.2,24.1,179.3,0.6,2.0,3.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T11:00:00,25.4,25.4,13.7,48.2,0.0,0.0,,0.0,0.0,6.5,1.4,235.4,1009.0,81.8,24.1,249.0,0.9,2.0,5.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T12:00:00,27.1,27.0,12.2,40.9,0.0,0.0,,0.0,0.0,8.6,2.9,159.5,1007.3,66.9,24.1,368.7,1.3,4.0,3.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T13:00:00,28.8,27.9,10.7,33.6,0.0,0.0,,0.0,0.0,10.8,4.3,83.5,1005.7,52.1,24.1,488.3,1.8,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T14:00:00,30.6,29.0,9.3,26.3,0.0,0.0,,0.0,0.0,13.0,5.8,7.6,1004.0,37.2,24.1,608.0,2.2,6.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T15:00:00,29.3,28.1,10.1,30.6,0.0,0.0,,0.0,0.0,13.7,8.0,20.0,1004.0,55.6,24.1,548.0,2.0,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T16:00:00,28.0,27.3,11.0,34.9,0.0,0.0,,0.0,0.0,14.4,10.3,32.5,1004.0,74.0,24.1,488.0,1.8,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2022-01-03T17:00:00,26.7,26.7,11.9,39.2,0.0,0.0,,0.0,0.0,15.1,12.6,44.9,1004.0,92.4,24.1,428.0,1.5,4.0,3.0,Overcast,cloudy,
"25740, mexico",2022-01-03T18:00:00,25.9,25.9,12.0,41.5,0.0,0.0,,0.0,0.0,11.8,10.0,135.3,1004.3,93.5,24.1,285.3,1.0,3.0,3.0,Overcast,cloudy,
"25740, mexico",2022-01-03T19:00:00,25.1,25.1,12.1,43.9,0.0,0.0,,0.0,0.0,8.4,7.3,225.8,1004.7,94.7,24.1,142.7,0.5,1.0,3.0,Overcast,cloudy,
"25740, mexico",2022-01-03T20:00:00,24.4,24.4,12.3,46.2,0.0,0.0,,0.0,0.0,5.0,4.7,316.2,1005.0,95.8,24.1,0.0,0.0,0.0,5.0,Overcast,cloudy,
"25740, mexico",2022-01-03T21:00:00,23.8,23.8,12.3,48.1,0.0,0.0,,0.0,0.0,4.9,4.7,286.7,1005.0,65.5,24.1,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-03T22:00:00,23.2,23.2,12.4,50.1,0.0,0.0,,0.0,0.0,4.8,4.7,257.2,1005.0,35.3,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-03T23:00:00,22.7,22.7,12.5,52.0,0.0,0.0,,0.0,0.0,4.7,4.7,227.7,1005.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T00:00:00,22.1,22.1,12.3,53.4,0.0,4.8,,0.0,0.0,3.7,3.6,239.1,1004.7,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T01:00:00,21.6,21.6,12.2,54.8,0.0,4.8,,0.0,0.0,2.8,2.5,250.5,1004.3,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T02:00:00,21.1,21.1,12.1,56.2,0.0,4.8,,0.0,0.0,1.8,1.4,261.9,1004.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T03:00:00,20.8,20.8,11.5,55.1,0.0,4.8,,0.0,0.0,2.2,1.8,249.4,1004.0,15.9,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T04:00:00,20.5,20.5,10.9,54.0,0.0,4.8,,0.0,0.0,2.5,2.2,237.0,1004.0,26.8,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-04T05:00:00,20.3,20.3,10.4,52.9,0.0,4.8,,0.0,0.0,2.9,2.5,224.5,1004.0,37.7,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-04T06:00:00,21.6,21.6,9.8,47.6,0.0,4.8,,0.0,0.0,3.8,3.4,235.9,1004.3,27.9,24.1,13.7,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2022-01-04T07:00:00,22.9,22.9,9.3,42.3,0.0,4.8,,0.0,0.0,4.8,4.2,247.3,1004.7,18.1,24.1,27.3,0.1,0.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T08:00:00,24.3,24.3,8.8,37.0,0.0,4.8,,0.0,0.0,5.8,5.0,258.7,1005.0,8.3,24.1,41.0,0.1,0.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T09:00:00,26.2,26.2,8.7,33.2,0.0,4.8,,0.0,0.0,12.4,7.8,258.8,1004.3,5.6,24.1,111.0,0.4,1.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T10:00:00,28.2,27.2,8.7,29.5,0.0,4.8,,0.0,0.0,19.0,10.6,259.0,1003.7,2.9,24.1,181.0,0.7,2.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T11:00:00,30.2,28.6,8.7,25.7,0.0,4.8,,0.0,0.0,25.6,13.3,259.1,1003.0,0.2,24.1,251.0,0.9,3.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T12:00:00,30.7,29.0,8.5,24.7,0.0,4.8,,0.0,0.0,30.7,17.5,257.9,1001.7,2.2,24.1,373.7,1.3,4.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T13:00:00,31.2,29.5,8.3,23.7,0.0,4.8,,0.0,0.0,35.9,21.7,256.7,1000.3,4.1,24.1,496.3,1.8,5.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T14:00:00,31.8,29.9,8.2,22.7,0.0,4.8,,0.0,0.0,41.0,25.9,255.5,999.0,6.1,24.1,619.0,2.2,6.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T15:00:00,30.5,29.0,8.3,25.9,0.0,4.8,,0.0,0.0,39.6,25.1,239.1,999.5,5.6,24.1,567.4,2.0,6.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T16:00:00,29.3,28.1,8.4,29.2,0.0,4.8,,0.0,0.0,38.1,24.4,222.6,1000.0,5.1,24.1,515.8,1.9,5.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T17:00:00,28.1,27.3,8.5,32.4,0.0,4.8,,0.0,0.0,36.6,23.6,206.2,1000.5,4.6,24.1,464.3,1.7,5.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T18:00:00,26.9,26.6,8.6,35.6,0.0,4.8,,0.0,0.0,35.2,22.8,189.7,1001.0,4.1,24.1,412.7,1.5,4.0,10.0,Clear,clear-day,
"25740, mexico",2022-01-04T19:00:00,25.6,25.6,8.7,38.9,0.0,4.8,,0.0,0.0,33.7,22.0,173.3,1001.5,3.6,24.1,361.1,1.3,4.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T20:00:00,24.4,24.4,8.9,42.1,0.0,4.8,,0.0,0.0,32.2,21.2,156.8,1002.0,3.1,24.1,309.5,1.1,3.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T21:00:00,23.2,23.2,9.0,45.3,0.0,4.8,,0.0,0.0,30.8,20.5,140.4,1002.5,2.5,24.1,257.9,0.9,3.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T22:00:00,21.9,21.9,9.1,48.6,0.0,4.8,,0.0,0.0,29.3,19.7,123.9,1003.0,2.0,24.1,206.3,0.7,2.0,10.0,Clear,clear-night,
"25740, mexico",2022-01-04T23:00:00,20.7,20.7,9.2,51.8,0.0,4.8,,0.0,0.0,27.8,18.9,107.5,1003.5,1.5,24.1,154.8,0.6,2.0,10.0,Clear,clear-night,
